Date,Ticker,Headline
2024-05-07,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2024-05-07,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-05-07,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-05-07,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-05-07,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-05-08,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-05-08,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2024-05-08,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2024-05-08,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2024-05-08,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-05-09,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-05-09,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2024-05-09,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-05-09,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2024-05-10,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-05-10,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-05-10,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-05-10,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2024-05-13,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-05-13,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2024-05-14,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-05-14,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-05-14,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-05-14,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-05-14,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-05-15,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2024-05-15,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2024-05-15,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-05-15,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2024-05-15,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2024-05-16,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-05-16,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2024-05-16,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2024-05-17,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2024-05-17,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2024-05-17,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-05-17,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2024-05-17,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-05-21,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-05-21,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2024-05-21,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-05-22,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2024-05-22,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2024-05-22,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-05-23,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2024-05-23,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2024-05-24,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2024-05-24,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2024-05-24,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-05-24,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-05-24,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2024-05-27,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2024-05-27,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2024-05-27,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-05-28,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2024-05-28,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-05-28,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2024-05-28,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-05-29,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-05-29,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2024-05-29,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2024-05-30,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2024-05-30,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2024-05-30,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-05-31,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-05-31,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-06-03,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-06-03,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2024-06-03,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-06-03,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2024-06-04,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-06-04,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2024-06-04,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-06-04,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2024-06-05,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-06-05,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2024-06-05,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-06-05,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-06-06,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-06-06,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2024-06-06,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2024-06-06,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-06-07,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-06-07,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2024-06-07,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-06-07,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-06-10,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-06-10,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-06-10,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-06-11,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2024-06-11,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-06-11,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-06-11,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-06-12,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-06-12,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2024-06-12,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2024-06-12,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-06-12,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-06-12,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2024-06-13,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2024-06-13,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-06-13,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-06-13,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-06-14,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2024-06-14,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-06-14,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2024-06-18,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-06-18,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2024-06-18,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2024-06-19,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-06-19,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2024-06-19,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-06-20,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-06-20,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-06-20,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2024-06-20,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-06-20,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2024-06-21,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-06-21,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-06-21,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2024-06-21,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2024-06-24,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-06-24,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2024-06-24,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-06-24,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-06-25,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2024-06-25,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2024-06-25,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
